"Position (m) anti 05A 1.43R 1";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 1";"Position (m) anti 05A 1.43R 2";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 2";"Position (m) anti 05A 1.43R 3";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 3";"Position (m) anti 05A 2R 1";"Magnetic Field Strength (1X) (T) anti 05A 2R 1";"Position (m) anti 05A 2R 2";"Magnetic Field Strength (1X) (T) anti 05A 2R 2";"Position (m) anti 05A 2R 1";"Magnetic Field Strength (1X) (T) anti 05A 2R 1";"Position (m) anti 05A 2.14R 1";"Magnetic Field Strength (1X) (T) anti 05A 2.14R 1";"Position (m) anti 05A 2.14R 2";"Magnetic Field Strength (1X) (T) anti 05A 2.14R 2";"Position (m) anti 05A 2.14R 3";"Magnetic Field Strength (1X) (T) anti 05A 2.14R 3";"Position (m) anti 1A 2.14R 1";"Magnetic Field Strength (1X) (T) anti 1A 2.14R 1";"Position (m) anti 1A 2.14R 2";"Magnetic Field Strength (1X) (T) anti 1A 2.14R 2";"Position (m) anti 1A 2.14R 3";"Magnetic Field Strength (1X) (T) anti 1A 2.14R 3";"Position (m) anti 1A 2R 1";"Magnetic Field Strength (1X) (T) anti 1A 2R 1";"Position (m) anti 1A 2R 2";"Magnetic Field Strength (1X) (T) anti 1A 2R 2";"Position (m) anti 1A 2R 3";"Magnetic Field Strength (1X) (T) anti 1A 2R 3";"Position (m) anti 1A 1.43R 1";"Magnetic Field Strength (1X) (T) anti 1A 1.43R 1";"Position (m) anti 05A 1.43R 2";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 2";"Position (m) anti 05A 1.43R 3";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 3";"Position (m) HH 1A 1R 1";"Magnetic Field Strength (1X) (T) HH 1A 1R 1";"Position (m) HH 1A 1R 2";"Magnetic Field Strength (1X) (T) HH 1A 1R 2";"Position (m) HH 1A 1R 3";"Magnetic Field Strength (1X) (T) HH 1A 1R 3";"Position (m) HH 2A 1R 1";"Magnetic Field Strength (1X) (T) HH 2A 1R 1"
0,0000;-1,6550E-5;8,7500E-5;-7,3337E-5;0,0037;-9,8850E-5;0,0000;-1,0632E-4;3,9375E-4;-1,7202E-4;0,0068;-2,1379E-4;7,0000E-4;-2,9490E-5;0,0000;-1,8982E-4;0,0017;-2,3904E-4;1,7500E-4;-3,4507E-5;0,0013;-8,3127E-5;0,0104;-1,3133E-4;0,0018;-1,3606E-4;4,8125E-4;-1,8319E-4;7,4375E-4;-2,4278E-4;3,5000E-4;-1,2567E-4;2,1875E-4;-1,5945E-4;5,2500E-4;-1,9275E-4;3,0625E-4;-2,5301E-4;0,0024;-4,0774E-4;8,7500E-5;-4,4203E-4;0,0010;-3,6397E-4
0,0000;-1,4731E-5;8,7500E-5;-7,5120E-5;0,0048;-1,0046E-4;4,3750E-5;-1,0481E-4;7,0000E-4;-1,7647E-4;0,0078;-2,1406E-4;8,7500E-4;-2,9148E-5;0,0000;-1,9166E-4;0,0022;-2,4002E-4;2,1875E-4;-3,7083E-5;0,0017;-8,5557E-5;0,0113;-1,3180E-4;0,0022;-1,3440E-4;5,2500E-4;-1,8214E-4;0,0011;-2,4201E-4;5,2500E-4;-1,2715E-4;3,0625E-4;-1,6008E-4;7,8750E-4;-1,8843E-4;3,0625E-4;-2,4967E-4;0,0035;-4,0927E-4;8,7500E-5;-4,4165E-4;0,0011;-3,6885E-4
0,0000;-1,6782E-5;8,7500E-5;-7,3875E-5;0,0061;-9,8398E-5;4,3750E-5;-1,0558E-4;0,0013;-1,7391E-4;0,0089;-2,1596E-4;0,0012;-2,8708E-5;0,0000;-1,9101E-4;0,0029;-2,4394E-4;2,1875E-4;-3,8193E-5;0,0021;-8,2297E-5;0,0122;-1,2744E-4;0,0027;-1,3379E-4;5,2500E-4;-1,8332E-4;0,0017;-2,4177E-4;7,8750E-4;-1,2817E-4;3,9375E-4;-1,6031E-4;0,0010;-1,8858E-4;3,0625E-4;-2,5398E-4;0,0047;-4,1416E-4;8,7500E-5;-4,4007E-4;0,0012;-3,6987E-4
0,0000;-1,7515E-5;8,7500E-5;-7,2288E-5;0,0074;-1,0379E-4;4,3750E-5;-1,0290E-4;0,0019;-1,7607E-4;0,0102;-2,1450E-4;0,0018;-2,9917E-5;0,0000;-1,9176E-4;0,0036;-2,3922E-4;2,6250E-4;-3,3848E-5;0,0027;-8,1052E-5;0,0131;-1,3063E-4;0,0032;-1,3376E-4;5,6875E-4;-1,8326E-4;0,0025;-2,4448E-4;0,0011;-1,2733E-4;6,1250E-4;-1,5536E-4;0,0014;-1,9355E-4;3,0625E-4;-2,5294E-4;0,0061;-4,1794E-4;1,3125E-4;-4,4084E-4;0,0013;-3,6738E-4
0,0000;-1,6978E-5;8,7500E-5;-7,3887E-5;0,0089;-1,0302E-4;4,3750E-5;-1,0458E-4;0,0028;-1,7414E-4;0,0115;-2,1196E-4;0,0027;-2,7793E-5;0,0000;-1,9337E-4;0,0044;-2,3958E-4;2,6250E-4;-3,4116E-5;0,0034;-8,3933E-5;0,0140;-1,2760E-4;0,0038;-1,3636E-4;6,1250E-4;-1,8442E-4;0,0033;-2,4558E-4;0,0016;-1,2777E-4;9,6250E-4;-1,5823E-4;0,0018;-1,9090E-4;3,0625E-4;-2,5777E-4;0,0076;-4,2094E-4;1,7500E-4;-4,4277E-4;0,0014;-3,6933E-4
0,0000;-1,5989E-5;1,3125E-4;-7,4875E-5;0,0104;-1,0068E-4;4,3750E-5;-1,0344E-4;0,0037;-1,7591E-4;0,0129;-2,1300E-4;0,0039;-3,1248E-5;0,0000;-1,9199E-4;0,0053;-2,4042E-4;2,6250E-4;-3,7607E-5;0,0043;-8,6765E-5;0,0149;-1,3209E-4;0,0043;-1,3391E-4;6,1250E-4;-1,7999E-4;0,0044;-2,4625E-4;0,0023;-1,2917E-4;0,0014;-1,5858E-4;0,0022;-1,9052E-4;3,0625E-4;-2,5378E-4;0,0092;-4,2630E-4;2,1875E-4;-4,4162E-4;0,0015;-3,6897E-4
0,0000;-1,5366E-5;1,3125E-4;-7,4265E-5;0,0119;-9,9460E-5;4,3750E-5;-1,0482E-4;0,0046;-1,7839E-4;0,0143;-2,2008E-4;0,0052;-2,8391E-5;0,0000;-1,9128E-4;0,0062;-2,3950E-4;3,0625E-4;-3,4897E-5;0,0052;-8,4629E-5;0,0158;-1,3193E-4;0,0049;-1,3564E-4;7,0000E-4;-1,8204E-4;0,0055;-2,4750E-4;0,0030;-1,2839E-4;0,0020;-1,5968E-4;0,0025;-1,9485E-4;3,0625E-4;-2,5344E-4;0,0109;-4,3420E-4;3,5000E-4;-4,4364E-4;0,0017;-3,7011E-4
0,0000;-1,7271E-5;1,7500E-4;-7,4082E-5;0,0134;-1,0479E-4;4,3750E-5;-1,0439E-4;0,0056;-1,7505E-4;0,0157;-2,1860E-4;0,0067;-2,9819E-5;0,0000;-1,9179E-4;0,0071;-2,4114E-4;3,5000E-4;-3,7522E-5;0,0063;-8,5728E-5;0,0167;-1,3241E-4;0,0055;-1,3481E-4;7,8750E-4;-1,8368E-4;0,0066;-2,4588E-4;0,0038;-1,2770E-4;0,0027;-1,5936E-4;0,0029;-1,9403E-4;3,0625E-4;-2,5584E-4;0,0127;-4,4020E-4;5,2500E-4;-4,4029E-4;0,0019;-3,7282E-4
0,0000;-1,5574E-5;1,7500E-4;-7,4766E-5;0,0150;-1,0584E-4;4,3750E-5;-1,0316E-4;0,0067;-1,7348E-4;0,0171;-2,1866E-4;0,0081;-3,0088E-5;0,0000;-1,9115E-4;0,0081;-2,4114E-4;3,9375E-4;-3,6680E-5;0,0073;-8,5398E-5;0,0175;-1,3092E-4;0,0062;-1,3725E-4;0,0010;-1,8495E-4;0,0077;-2,5007E-4;0,0046;-1,3124E-4;0,0035;-1,6196E-4;0,0034;-1,9179E-4;3,5000E-4;-2,5469E-4;0,0145;-4,4432E-4;7,0000E-4;-4,4280E-4;0,0022;-3,7440E-4
0,0000;-1,4292E-5;2,1875E-4;-7,2068E-5;0,0166;-1,0675E-4;4,3750E-5;-1,0598E-4;0,0078;-1,7677E-4;0,0183;-2,1795E-4;0,0096;-3,1040E-5;0,0000;-1,9050E-4;0,0091;-2,4190E-4;5,2500E-4;-3,8865E-5;0,0084;-8,4995E-5;0,0184;-1,3512E-4;0,0070;-1,3924E-4;0,0014;-1,8568E-4;0,0089;-2,4698E-4;0,0053;-1,2754E-4;0,0045;-1,6169E-4;0,0039;-1,9145E-4;3,5000E-4;-2,5719E-4;0,0164;-4,5422E-4;9,6250E-4;-4,4269E-4;0,0026;-3,7540E-4
0,0000;-1,5903E-5;2,1875E-4;-7,2654E-5;0,0181;-1,0515E-4;4,3750E-5;-1,0594E-4;0,0090;-1,7623E-4;0,0196;-2,1843E-4;0,0111;-2,9990E-5;0,0000;-1,9298E-4;0,0100;-2,4374E-4;7,0000E-4;-3,4958E-5;0,0096;-8,5142E-5;0,0194;-1,3435E-4;0,0077;-1,3873E-4;0,0021;-1,8379E-4;0,0099;-2,5031E-4;0,0061;-1,2837E-4;0,0056;-1,5844E-4;0,0044;-1,9245E-4;3,5000E-4;-2,5643E-4;0,0182;-4,5929E-4;0,0014;-4,4577E-4;0,0031;-3,7765E-4
0,0000;-1,6465E-5;2,6250E-4;-7,4680E-5;0,0196;-1,0667E-4;4,3750E-5;-1,0489E-4;0,0102;-1,7599E-4;0,0208;-2,2180E-4;0,0126;-3,4543E-5;4,3750E-5;-1,9142E-4;0,0109;-2,4514E-4;9,6250E-4;-3,4763E-5;0,0109;-8,8267E-5;0,0204;-1,3480E-4;0,0086;-1,3780E-4;0,0029;-1,8180E-4;0,0109;-2,5183E-4;0,0069;-1,3127E-4;0,0068;-1,5982E-4;0,0050;-1,9298E-4;3,9375E-4;-2,5799E-4;0,0201;-4,6761E-4;0,0017;-4,4804E-4;0,0038;-3,7878E-4
0,0000;-1,8540E-5;2,6250E-4;-7,5754E-5;0,0210;-1,0848E-4;4,3750E-5;-1,0455E-4;0,0114;-1,7706E-4;0,0220;-2,2291E-4;0,0140;-3,4824E-5;4,3750E-5;-1,9179E-4;0,0118;-2,4310E-4;0,0014;-3,6558E-5;0,0122;-9,2075E-5;0,0214;-1,3780E-4;0,0096;-1,4063E-4;0,0038;-1,8485E-4;0,0118;-2,4704E-4;0,0077;-1,3280E-4;0,0080;-1,6164E-4;0,0056;-1,9266E-4;4,8125E-4;-2,5503E-4;0,0220;-4,7503E-4;0,0021;-4,4662E-4;0,0045;-3,8736E-4
0,0000;-1,9944E-5;3,0625E-4;-7,4253E-5;0,0223;-1,0783E-4;4,3750E-5;-1,0348E-4;0,0127;-1,7656E-4;0,0233;-2,2007E-4;0,0153;-3,3896E-5;4,3750E-5;-1,9426E-4;0,0127;-2,4310E-4;0,0020;-3,6863E-5;0,0136;-8,7009E-5;0,0225;-1,3601E-4;0,0106;-1,4063E-4;0,0049;-1,8480E-4;0,0127;-2,5177E-4;0,0086;-1,3037E-4;0,0092;-1,6373E-4;0,0062;-1,9222E-4;7,0000E-4;-2,5615E-4;0,0239;-4,8268E-4;0,0027;-4,4865E-4;0,0054;-3,8904E-4
0,0000;-1,6062E-5;3,9375E-4;-7,3252E-5;0,0234;-1,0888E-4;4,3750E-5;-1,0136E-4;0,0140;-1,7696E-4;0,0245;-2,2336E-4;0,0166;-3,4250E-5;4,3750E-5;-1,9420E-4;0,0136;-2,4480E-4;0,0027;-3,5166E-5;0,0150;-9,0562E-5;0,0237;-1,3781E-4;0,0117;-1,4261E-4;0,0060;-1,8906E-4;0,0136;-2,5064E-4;0,0095;-1,3210E-4;0,0105;-1,6809E-4;0,0069;-1,9557E-4;9,6250E-4;-2,5239E-4;0,0256;-4,9138E-4;0,0031;-4,5329E-4;0,0065;-3,9995E-4
0,0000;-1,5818E-5;5,6875E-4;-7,3008E-5;0,0245;-1,1064E-4;8,7500E-5;-1,0595E-4;0,0154;-1,7556E-4;0,0259;-2,2064E-4;0,0178;-3,4604E-5;8,7500E-5;-1,9269E-4;0,0145;-2,4398E-4;0,0035;-3,6802E-5;0,0164;-9,1074E-5;0,0249;-1,4052E-4;0,0128;-1,4123E-4;0,0071;-1,8709E-4;0,0147;-2,5283E-4;0,0104;-1,3064E-4;0,0116;-1,6380E-4;0,0077;-1,9392E-4;0,0014;-2,6074E-4;0,0272;-4,9685E-4;0,0036;-4,5311E-4;0,0076;-4,0476E-4
0,0000;-1,5171E-5;7,4375E-4;-7,2324E-5;0,0255;-1,0915E-4;1,3125E-4;-1,0558E-4;0,0168;-1,7770E-4;0,0273;-2,2212E-4;0,0189;-3,4006E-5;1,3125E-4;-1,9304E-4;0,0154;-2,4403E-4;0,0045;-3,6643E-5;0,0177;-9,1221E-5;0,0261;-1,3919E-4;0,0139;-1,4649E-4;0,0083;-1,8866E-4;0,0158;-2,5104E-4;0,0114;-1,3316E-4;0,0128;-1,6080E-4;0,0085;-1,9262E-4;0,0019;-2,6142E-4;0,0287;-5,0542E-4;0,0040;-4,5311E-4;0,0089;-4,1306E-4
0,0000;-1,7722E-5;0,0010;-7,3289E-5;0,0265;-1,1144E-4;2,6250E-4;-1,0257E-4;0,0182;-1,7912E-4;0,0287;-2,2348E-4;0,0199;-3,5654E-5;1,7500E-4;-1,8944E-4;0,0164;-2,4149E-4;0,0054;-3,7241E-5;0,0190;-9,0793E-5;0,0275;-1,4066E-4;0,0150;-1,4425E-4;0,0094;-1,8679E-4;0,0171;-2,5777E-4;0,0123;-1,3448E-4;0,0139;-1,6299E-4;0,0094;-1,9757E-4;0,0027;-2,6178E-4;0,0301;-5,1235E-4;0,0045;-4,5707E-4;0,0102;-4,2188E-4
0,0000;-1,7661E-5;0,0014;-7,3496E-5;0,0274;-1,1335E-4;3,9375E-4;-1,0243E-4;0,0196;-1,7635E-4;0,0301;-2,2164E-4;0,0209;-3,6997E-5;1,7500E-4;-1,9414E-4;0,0174;-2,4400E-4;0,0063;-3,5435E-5;0,0203;-9,1367E-5;0,0289;-1,4015E-4;0,0160;-1,4620E-4;0,0102;-1,9044E-4;0,0185;-2,5541E-4;0,0133;-1,3067E-4;0,0150;-1,6883E-4;0,0102;-1,9498E-4;0,0036;-2,6765E-4;0,0313;-5,1844E-4;0,0051;-4,5919E-4;0,0117;-4,3070E-4
0,0000;-1,5525E-5;0,0018;-7,3044E-5;0,0284;-1,1351E-4;6,1250E-4;-1,0244E-4;0,0208;-1,7777E-4;0,0314;-2,2610E-4;0,0219;-3,5007E-5;1,7500E-4;-1,9341E-4;0,0185;-2,4406E-4;0,0072;-3,8096E-5;0,0215;-9,3162E-5;0,0305;-1,4525E-4;0,0169;-1,5005E-4;0,0108;-1,9083E-4;0,0199;-2,5683E-4;0,0143;-1,3282E-4;0,0162;-1,6711E-4;0,0112;-1,9455E-4;0,0048;-2,6809E-4;0,0326;-5,2408E-4;0,0058;-4,5992E-4;0,0132;-4,4050E-4
0,0000;-1,6990E-5;0,0024;-7,5498E-5;0,0293;-1,1229E-4;9,1875E-4;-1,0145E-4;0,0220;-1,8308E-4;0,0327;-2,2813E-4;0,0230;-3,3469E-5;1,7500E-4;-1,9177E-4;0,0196;-2,4364E-4;0,0082;-3,9060E-5;0,0228;-9,6201E-5;0,0322;-1,4063E-4;0,0178;-1,4748E-4;0,0112;-1,9082E-4;0,0215;-2,5863E-4;0,0154;-1,3056E-4;0,0172;-1,6561E-4;0,0121;-1,9518E-4;0,0060;-2,7472E-4;0,0339;-5,3301E-4;0,0066;-4,6299E-4;0,0147;-4,4841E-4
0,0000;-1,6550E-5;0,0031;-7,5352E-5;0,0303;-1,1360E-4;0,0014;-1,0455E-4;0,0232;-1,8406E-4;0,0340;-2,2892E-4;0,0241;-3,7131E-5;1,7500E-4;-1,8991E-4;0,0208;-2,4514E-4;0,0092;-4,1978E-5;0,0241;-9,4028E-5;0,0340;-1,4531E-4;0,0186;-1,4752E-4;0,0116;-1,9063E-4;0,0230;-2,5750E-4;0,0166;-1,3194E-4;0,0183;-1,6633E-4;0,0131;-1,9946E-4;0,0073;-2,7519E-4;0,0352;-5,3900E-4;0,0074;-4,6598E-4;0,0161;-4,6346E-4
0,0000;-1,3877E-5;0,0039;-7,2861E-5;0,0313;-1,1579E-4;0,0018;-1,0677E-4;0,0244;-1,8520E-4;0,0354;-2,2563E-4;0,0252;-3,4946E-5;1,7500E-4;-1,9099E-4;0,0221;-2,4625E-4;0,0103;-3,9463E-5;0,0253;-9,5518E-5;0,0359;-1,4773E-4;0,0194;-1,4726E-4;0,0121;-1,9220E-4;0,0245;-2,5960E-4;0,0179;-1,3878E-4;0,0194;-1,6755E-4;0,0141;-1,9618E-4;0,0087;-2,8178E-4;0,0366;-5,4477E-4;0,0084;-4,7250E-4;0,0175;-4,7018E-4
2,6250E-4;-1,5513E-5;0,0048;-7,6572E-5;0,0323;-1,1507E-4;0,0024;-1,0669E-4;0,0255;-1,8105E-4;0,0368;-2,2921E-4;0,0263;-3,7852E-5;1,7500E-4;-1,9175E-4;0,0235;-2,4725E-4;0,0113;-4,0562E-5;0,0266;-9,6055E-5;0,0380;-1,4654E-4;0,0202;-1,5036E-4;0,0126;-1,9068E-4;0,0259;-2,5996E-4;0,0192;-1,3402E-4;0,0204;-1,6856E-4;0,0152;-1,9706E-4;0,0100;-2,8667E-4;0,0381;-5,5235E-4;0,0095;-4,7132E-4;0,0189;-4,8204E-4
6,1250E-4;-1,8369E-5;0,0057;-7,8489E-5;0,0335;-1,1577E-4;0,0031;-1,0355E-4;0,0267;-1,8210E-4;0,0381;-2,2888E-4;0,0273;-3,8242E-5;1,7500E-4;-1,9067E-4;0,0250;-2,4703E-4;0,0123;-4,1306E-5;0,0280;-9,3674E-5;0,0401;-1,4819E-4;0,0210;-1,4654E-4;0,0133;-1,9447E-4;0,0273;-2,6440E-4;0,0206;-1,3624E-4;0,0214;-1,7042E-4;0,0162;-1,9717E-4;0,0112;-2,9089E-4;0,0396;-5,6703E-4;0,0106;-4,7669E-4;0,0204;-4,9352E-4
0,0010;-1,6099E-5;0,0066;-7,6536E-5;0,0347;-1,1418E-4;0,0040;-1,0575E-4;0,0280;-1,8187E-4;0,0395;-2,2748E-4;0,0285;-3,6985E-5;1,7500E-4;-1,9146E-4;0,0267;-2,4698E-4;0,0134;-4,1575E-5;0,0294;-9,8020E-5;0,0423;-1,5189E-4;0,0217;-1,4684E-4;0,0142;-1,9419E-4;0,0287;-2,6620E-4;0,0220;-1,3973E-4;0,0222;-1,6849E-4;0,0172;-1,9967E-4;0,0123;-2,9526E-4;0,0411;-5,7516E-4;0,0119;-4,8268E-4;0,0220;-5,0526E-4
0,0015;-1,6111E-5;0,0075;-7,6023E-5;0,0359;-1,1750E-4;0,0049;-1,0920E-4;0,0292;-1,8402E-4;0,0409;-2,2790E-4;0,0297;-3,6338E-5;1,7500E-4;-1,9248E-4;0,0285;-2,4789E-4;0,0143;-4,1147E-5;0,0309;-1,0168E-4;0,0446;-1,5292E-4;0,0224;-1,4790E-4;0,0151;-1,9353E-4;0,0300;-2,6855E-4;0,0233;-1,4178E-4;0,0231;-1,6943E-4;0,0182;-1,9972E-4;0,0134;-2,9762E-4;0,0427;-5,8624E-4;0,0132;-4,8910E-4;0,0236;-5,1933E-4
0,0020;-1,9297E-5;0,0084;-7,5229E-5;0,0373;-1,1814E-4;0,0060;-1,0617E-4;0,0304;-1,8478E-4;0,0424;-2,2936E-4;0,0308;-3,8792E-5;1,7500E-4;-1,8921E-4;0,0304;-2,4780E-4;0,0151;-4,5383E-5;0,0324;-1,0023E-4;0,0469;-1,5615E-4;0,0232;-1,5121E-4;0,0163;-1,9575E-4;0,0312;-2,6858E-4;0,0248;-1,3926E-4;0,0238;-1,6977E-4;0,0194;-2,0222E-4;0,0145;-3,0395E-4;0,0444;-5,9637E-4;0,0143;-4,9031E-4;0,0252;-5,3493E-4
0,0025;-1,8271E-5;0,0094;-7,7061E-5;0,0388;-1,1706E-4;0,0070;-1,0379E-4;0,0317;-1,8442E-4;0,0438;-2,3333E-4;0,0319;-3,9133E-5;1,7500E-4;-1,8913E-4;0,0324;-2,4991E-4;0,0160;-4,1111E-5;0,0340;-9,6738E-5;0,0491;-1,5700E-4;0,0240;-1,5273E-4;0,0175;-1,9522E-4;0,0324;-2,6677E-4;0,0262;-1,4105E-4;0,0245;-1,6936E-4;0,0205;-2,0051E-4;0,0155;-3,0567E-4;0,0462;-6,0553E-4;0,0154;-4,9331E-4;0,0268;-5,5189E-4
0,0029;-1,4744E-5;0,0103;-7,6743E-5;0,0404;-1,2199E-4;0,0080;-1,0733E-4;0,0330;-1,8592E-4;0,0452;-2,3323E-4;0,0330;-3,7485E-5;1,7500E-4;-1,9112E-4;0,0345;-2,4994E-4;0,0167;-4,2930E-5;0,0357;-1,0145E-4;0,0515;-1,5913E-4;0,0248;-1,5326E-4;0,0188;-1,9631E-4;0,0336;-2,7098E-4;0,0278;-1,4203E-4;0,0251;-1,6986E-4;0,0215;-1,9861E-4;0,0165;-3,0945E-4;0,0480;-6,1916E-4;0,0164;-4,9618E-4;0,0283;-5,6285E-4
0,0035;-1,7588E-5;0,0113;-7,9014E-5;0,0421;-1,2390E-4;0,0091;-1,0929E-4;0,0343;-1,8789E-4;0,0467;-2,3257E-4;0,0342;-3,8157E-5;1,7500E-4;-1,9082E-4;0,0366;-2,5492E-4;0,0175;-4,7080E-5;0,0375;-9,9668E-5;0,0539;-1,6059E-4;0,0257;-1,5034E-4;0,0200;-1,9734E-4;0,0347;-2,6987E-4;0,0294;-1,4585E-4;0,0256;-1,7032E-4;0,0225;-2,0013E-4;0,0174;-3,1319E-4;0,0501;-6,3342E-4;0,0173;-5,0422E-4;0,0298;-5,7763E-4
0,0042;-2,0115E-5;0,0122;-7,5706E-5;0,0437;-1,1994E-4;0,0101;-1,0766E-4;0,0357;-1,8852E-4;0,0481;-2,3275E-4;0,0354;-3,9182E-5;1,7500E-4;-1,9120E-4;0,0387;-2,5056E-4;0,0183;-4,4297E-5;0,0392;-1,0465E-4;0,0565;-1,5829E-4;0,0266;-1,5404E-4;0,0211;-1,9596E-4;0,0358;-2,7079E-4;0,0311;-1,4465E-4;0,0262;-1,7053E-4;0,0234;-2,0068E-4;0,0183;-3,2049E-4;0,0522;-6,4861E-4;0,0184;-5,0794E-4;0,0312;-5,8744E-4
0,0048;-1,8687E-5;0,0132;-7,8953E-5;0,0455;-1,2335E-4;0,0111;-1,0742E-4;0,0372;-1,8845E-4;0,0494;-2,3470E-4;0,0366;-3,7839E-5;1,7500E-4;-1,9258E-4;0,0408;-2,5327E-4;0,0192;-4,4114E-5;0,0410;-1,0482E-4;0,0592;-1,6605E-4;0,0275;-1,5104E-4;0,0220;-1,9857E-4;0,0370;-2,7781E-4;0,0327;-1,4450E-4;0,0268;-1,7276E-4;0,0243;-2,0151E-4;0,0192;-3,2314E-4;0,0544;-6,6788E-4;0,0195;-5,0952E-4;0,0325;-6,0246E-4
0,0056;-1,6807E-5;0,0142;-7,7573E-5;0,0471;-1,2583E-4;0,0121;-1,0825E-4;0,0387;-1,9018E-4;0,0508;-2,3747E-4;0,0379;-4,1465E-5;1,7500E-4;-1,9244E-4;0,0429;-2,5410E-4;0,0201;-4,7446E-5;0,0427;-1,0877E-4;0,0620;-1,6844E-4;0,0284;-1,5188E-4;0,0228;-1,9734E-4;0,0382;-2,7577E-4;0,0344;-1,4687E-4;0,0274;-1,6994E-4;0,0251;-2,0124E-4;0,0200;-3,2748E-4;0,0567;-6,8867E-4;0,0207;-5,1794E-4;0,0338;-6,1814E-4
0,0063;-2,1396E-5;0,0152;-7,9307E-5;0,0488;-1,2518E-4;0,0133;-1,0875E-4;0,0403;-1,9107E-4;0,0521;-2,3733E-4;0,0394;-3,9280E-5;2,1875E-4;-1,9167E-4;0,0450;-2,5633E-4;0,0211;-4,8459E-5;0,0445;-1,0511E-4;0,0648;-1,7015E-4;0,0294;-1,5605E-4;0,0235;-1,9941E-4;0,0395;-2,7796E-4;0,0361;-1,4785E-4;0,0281;-1,7015E-4;0,0259;-2,0377E-4;0,0210;-3,3009E-4;0,0591;-7,0770E-4;0,0220;-5,2051E-4;0,0350;-6,2905E-4
0,0070;-1,9517E-5;0,0163;-7,7988E-5;0,0504;-1,2721E-4;0,0145;-1,0858E-4;0,0419;-1,9358E-4;0,0534;-2,3829E-4;0,0409;-4,3467E-5;2,1875E-4;-1,9059E-4;0,0470;-2,5284E-4;0,0222;-5,0461E-5;0,0462;-1,0619E-4;0,0677;-1,7251E-4;0,0303;-1,5746E-4;0,0243;-2,0135E-4;0,0407;-2,7643E-4;0,0378;-1,4732E-4;0,0288;-1,7361E-4;0,0267;-2,0433E-4;0,0219;-3,3679E-4;0,0615;-7,2802E-4;0,0235;-5,2525E-4;0,0360;-6,4597E-4
0,0079;-2,3118E-5;0,0175;-8,4177E-5;0,0518;-1,3089E-4;0,0157;-1,1102E-4;0,0435;-1,8991E-4;0,0548;-2,3669E-4;0,0425;-4,3259E-5;2,1875E-4;-1,9238E-4;0,0491;-2,5536E-4;0,0233;-4,6250E-5;0,0479;-1,0823E-4;0,0707;-1,7579E-4;0,0312;-1,5865E-4;0,0252;-1,9931E-4;0,0420;-2,7673E-4;0,0395;-1,5068E-4;0,0295;-1,7199E-4;0,0275;-2,0046E-4;0,0228;-3,4131E-4;0,0639;-7,5451E-4;0,0249;-5,3579E-4;0,0371;-6,5359E-4
0,0087;-2,1262E-5;0,0187;-8,1504E-5;0,0532;-1,3246E-4;0,0171;-1,1196E-4;0,0452;-1,9238E-4;0,0562;-2,3755E-4;0,0441;-4,4285E-5;2,1875E-4;-1,8888E-4;0,0512;-2,6034E-4;0,0245;-4,4810E-5;0,0496;-1,1225E-4;0,0736;-1,7990E-4;0,0321;-1,5824E-4;0,0262;-2,0028E-4;0,0433;-2,7718E-4;0,0413;-1,5143E-4;0,0303;-1,7365E-4;0,0283;-2,0388E-4;0,0238;-3,4439E-4;0,0663;-7,7519E-4;0,0266;-5,4272E-4;0,0381;-6,6461E-4
0,0095;-2,3765E-5;0,0200;-8,0894E-5;0,0546;-1,3647E-4;0,0185;-1,0995E-4;0,0469;-1,9314E-4;0,0576;-2,3874E-4;0,0458;-4,6604E-5;2,1875E-4;-1,9015E-4;0,0534;-2,5857E-4;0,0256;-4,8838E-5;0,0514;-1,1245E-4;0,0764;-1,8314E-4;0,0330;-1,6024E-4;0,0273;-2,0064E-4;0,0445;-2,8415E-4;0,0432;-1,5029E-4;0,0312;-1,7588E-4;0,0293;-2,0539E-4;0,0250;-3,5091E-4;0,0688;-8,0345E-4;0,0283;-5,5345E-4;0,0390;-6,7484E-4
0,0104;-1,9663E-5;0,0214;-8,0100E-5;0,0559;-1,3675E-4;0,0201;-1,0864E-4;0,0486;-1,9896E-4;0,0592;-2,4117E-4;0,0475;-4,3040E-5;2,1875E-4;-1,8976E-4;0,0556;-2,6009E-4;0,0266;-4,7593E-5;0,0533;-1,1727E-4;0,0792;-1,8333E-4;0,0339;-1,6015E-4;0,0285;-2,0249E-4;0,0458;-2,8323E-4;0,0452;-1,5199E-4;0,0322;-1,7633E-4;0,0303;-2,0874E-4;0,0261;-3,5594E-4;0,0710;-8,2815E-4;0,0302;-5,6410E-4;0,0399;-6,8790E-4
